id,Make,Model,Year,Engine_HP,Engine_Cylinders,Highway_MPG,City_MPG
6835,Mitsubishi,Mirage,2015,74,3,44,37
6836,Mitsubishi,Mirage,2015,74,3,44,37
6837,Mitsubishi,Mirage,2015,74,3,44,37
6838,Mitsubishi,Mirage,2017,78,3,41,33
6839,Mitsubishi,Mirage,2017,78,3,41,33
6840,Mitsubishi,Mirage,2017,78,3,43,37
6841,Mitsubishi,Mirage,2017,78,3,43,37
6842,Mitsubishi,Mirage,2017,78,3,43,37
6843,Lincoln,MKC,2015,240,4,29,20
6844,Lincoln,MKC,2015,240,4,26,19
6845,Lincoln,MKC,2015,240,4,29,20
6846,Lincoln,MKC,2015,240,4,26,19
6847,Lincoln,MKC,2016,240,4,29,20
6848,Lincoln,MKC,2016,240,4,26,19
6849,Lincoln,MKC,2016,240,4,26,19
6850,Lincoln,MKC,2016,240,4,29,20
6851,Lincoln,MKC,2016,240,4,29,20
6852,Lincoln,MKC,2016,240,4,26,19
6853,Lincoln,MKC,2016,240,4,29,20
6854,Lincoln,MKC,2016,240,4,26,19
6855,Lincoln,MKC,2017,240,4,25,19
6856,Lincoln,MKC,2017,240,4,28,21
6857,Lincoln,MKC,2017,240,4,25,19
6858,Lincoln,MKC,2017,240,4,28,21
6859,Lincoln,MKC,2017,240,4,28,21
6860,Lincoln,MKC,2017,240,4,25,19
6861,Lincoln,MKC,2017,240,4,28,21
6862,Lincoln,MKC,2017,240,4,25,19
6863,Lincoln,MKS,2014,304,6,28,19
6864,Lincoln,MKS,2014,304,6,26,18
6865,Lincoln,MKS,2014,365,6,25,17
6866,Lincoln,MKS,2015,365,6,25,17
6867,Lincoln,MKS,2015,305,6,28,19
6868,Lincoln,MKS,2015,305,6,26,18
6869,Lincoln,MKS,2016,350,6,24,17
6870,Lincoln,MKS,2016,350,6,26,17
6871,Lincoln,MKS,2016,365,6,24,16
6872,Lincoln,MKT,2015,365,6,23,16
6873,Lincoln,MKT,2015,303,6,25,17
6874,Lincoln,MKT,2016,303,6,24,16
6875,Lincoln,MKT,2016,365,6,21,15
6876,Lincoln,MKT,2017,303,6,24,16
6877,Lincoln,MKT,2017,365,6,21,15
6878,Lincoln,MKX,2015,305,6,23,17
6879,Lincoln,MKX,2015,305,6,26,18
6880,Lincoln,MKX,2016,303,6,26,17
6881,Lincoln,MKX,2016,303,6,26,17
6882,Lincoln,MKX,2016,303,6,26,17
6883,Lincoln,MKX,2016,303,6,26,17
6884,Lincoln,MKX,2016,303,6,26,17
6885,Lincoln,MKX,2016,303,6,26,17
6886,Lincoln,MKX,2016,303,6,26,17
6887,Lincoln,MKX,2016,303,6,26,17
6888,Lincoln,MKX,2017,303,6,25,17
6889,Lincoln,MKX,2017,303,6,23,16
6890,Lincoln,MKX,2017,303,6,23,16
6891,Lincoln,MKX,2017,303,6,25,17
6892,Lincoln,MKX,2017,303,6,25,17
6893,Lincoln,MKX,2017,303,6,23,16
6894,Lincoln,MKX,2017,303,6,25,17
6895,Lincoln,MKX,2017,303,6,23,16
6896,Lincoln,MKZ Hybrid,2011,191,4,36,41
6897,Lincoln,MKZ,2015,231,4,33,22
6898,Lincoln,MKZ,2015,231,4,33,22
6899,Lincoln,MKZ,2015,188,4,39,41
6900,Lincoln,MKZ,2015,231,4,31,22
6901,Lincoln,MKZ,2015,188,4,39,41
6902,Lincoln,MKZ,2015,231,4,31,22
6903,Lincoln,MKZ,2016,231,4,31,22
6904,Lincoln,MKZ,2016,188,4,39,41
6905,Lincoln,MKZ,2016,231,4,33,22
6906,Lincoln,MKZ,2016,231,4,31,22
6907,Lincoln,MKZ,2016,188,4,39,41
6908,Lincoln,MKZ,2016,231,4,33,22
6909,Lincoln,MKZ,2017,,4,38,41
6910,Lincoln,MKZ,2017,245,4,28,20
6911,Lincoln,MKZ,2017,,4,38,41
6912,Lincoln,MKZ,2017,245,4,31,21
6913,Lincoln,MKZ,2017,245,4,28,20
6914,Lincoln,MKZ,2017,245,4,31,21
6915,Lincoln,MKZ,2017,245,4,28,20
6916,Lincoln,MKZ,2017,245,4,31,21
6917,Lincoln,MKZ,2017,,4,38,41
6918,Lincoln,MKZ,2017,245,4,31,21
6919,Lincoln,MKZ,2017,,4,38,41
6920,Lincoln,MKZ,2017,245,4,28,20
6921,Mercedes-Benz,ML55 AMG,2000,342,8,16,12
6922,Tesla,Model S,2014,,0,90,88
6923,Tesla,Model S,2014,,0,97,94
6924,Tesla,Model S,2014,,0,94,86
6925,Tesla,Model S,2014,,0,90,88
6926,Tesla,Model S,2015,,0,97,94
6927,Tesla,Model S,2015,,0,102,101
6928,Tesla,Model S,2015,,0,106,95
6929,Tesla,Model S,2015,,0,98,89
6930,Tesla,Model S,2015,,0,90,88
6931,Tesla,Model S,2016,,0,105,102
6932,Tesla,Model S,2016,,0,101,98
6933,Tesla,Model S,2016,,0,105,92
6934,Tesla,Model S,2016,,0,100,97
6935,Tesla,Model S,2016,,0,107,101
6936,Tesla,Model S,2016,,0,102,101
6937,Tesla,Model S,2016,,0,107,101
6938,Tesla,Model S,2016,,0,100,91
6939,Tesla,Model S,2016,,0,90,88
6940,Dodge,Monaco,1990,150,6,24,15
6941,Dodge,Monaco,1990,150,6,24,15
6942,Dodge,Monaco,1991,150,6,24,16
6943,Dodge,Monaco,1991,150,6,24,16
6944,Dodge,Monaco,1992,150,6,24,16
6945,Dodge,Monaco,1992,150,6,24,16
6946,Pontiac,Montana SV6,2006,201,6,23,16
6947,Pontiac,Montana SV6,2006,196,6,21,15
6948,Pontiac,Montana,2003,185,6,24,17
6949,Pontiac,Montana,2003,185,6,22,16
6950,Pontiac,Montana,2003,185,6,24,17
6951,Pontiac,Montana,2003,185,6,22,16
6952,Pontiac,Montana,2003,185,6,24,17
6953,Pontiac,Montana,2003,185,6,24,17
6954,Pontiac,Montana,2003,185,6,24,17
6955,Pontiac,Montana,2004,185,6,24,17
6956,Pontiac,Montana,2004,185,6,22,16
6957,Pontiac,Montana,2004,185,6,24,17
6958,Pontiac,Montana,2004,185,6,24,17
6959,Pontiac,Montana,2005,200,6,21,15
6960,Pontiac,Montana,2005,185,6,23,16
6961,Pontiac,Montana,2005,200,6,23,16
6962,Pontiac,Montana,2005,200,6,23,16
6963,Pontiac,Montana,2005,185,6,23,16
6964,Pontiac,Montana,2005,200,6,21,15
6965,Chevrolet,Monte Carlo,2005,180,6,29,19
6966,Chevrolet,Monte Carlo,2005,200,6,28,18
6967,Chevrolet,Monte Carlo,2005,240,6,26,17
6968,Chevrolet,Monte Carlo,2006,242,6,26,18
6969,Chevrolet,Monte Carlo,2006,211,6,29,19
6970,Chevrolet,Monte Carlo,2006,303,8,26,16
6971,Chevrolet,Monte Carlo,2006,211,6,29,19
6972,Chevrolet,Monte Carlo,2006,242,6,26,18
6973,Chevrolet,Monte Carlo,2007,303,8,24,16
6974,Chevrolet,Monte Carlo,2007,211,6,29,19
6975,Chevrolet,Monte Carlo,2007,211,6,29,19
6976,Mitsubishi,Montero Sport,2002,197,6,20,15
6977,Mitsubishi,Montero Sport,2002,165,6,19,15
6978,Mitsubishi,Montero Sport,2002,197,6,17,14
6979,Mitsubishi,Montero Sport,2002,165,6,21,16
6980,Mitsubishi,Montero Sport,2002,197,6,17,14
6981,Mitsubishi,Montero Sport,2002,197,6,20,15
6982,Mitsubishi,Montero Sport,2002,165,6,19,15
6983,Mitsubishi,Montero Sport,2002,165,6,21,16
6984,Mitsubishi,Montero Sport,2003,165,6,19,15
6985,Mitsubishi,Montero Sport,2003,165,6,19,15
6986,Mitsubishi,Montero Sport,2003,197,6,20,15
6987,Mitsubishi,Montero Sport,2003,165,6,21,16
6988,Mitsubishi,Montero Sport,2003,197,6,17,14
6989,Mitsubishi,Montero Sport,2003,197,6,17,14
6990,Mitsubishi,Montero Sport,2003,165,6,21,16
6991,Mitsubishi,Montero Sport,2003,197,6,20,15
6992,Mitsubishi,Montero Sport,2004,197,6,19,15
6993,Mitsubishi,Montero Sport,2004,197,6,17,14
6994,Mitsubishi,Montero Sport,2004,197,6,17,14
6995,Mitsubishi,Montero Sport,2004,197,6,19,15
6996,Mitsubishi,Montero,2004,215,6,18,13
6997,Mitsubishi,Montero,2005,215,6,17,13
6998,Mitsubishi,Montero,2006,215,6,17,13
6999,McLaren,MP4-12C,2012,592,8,22,15
7000,McLaren,MP4-12C,2013,616,8,22,15
7001,Mazda,MPV,2004,200,6,23,16
7002,Mazda,MPV,2004,200,6,23,16
7003,Mazda,MPV,2005,200,6,23,16
7004,Mazda,MPV,2005,200,6,23,16
7005,Mazda,MPV,2005,200,6,23,16
7006,Mazda,MPV,2006,200,6,23,16
7007,Mazda,MPV,2006,200,6,23,16
7008,Mazda,MPV,2006,200,6,23,16
7009,Toyota,MR2 Spyder,2003,138,4,30,22
7010,Toyota,MR2 Spyder,2003,138,4,29,23
7011,Toyota,MR2 Spyder,2004,138,4,30,23
7012,Toyota,MR2 Spyder,2004,138,4,29,23
7013,Toyota,MR2 Spyder,2005,138,4,30,23
7014,Toyota,MR2 Spyder,2005,138,4,29,23
7015,Toyota,MR2,1993,135,4,26,19
7016,Toyota,MR2,1993,200,4,25,18
7017,Toyota,MR2,1994,200,4,25,18
7018,Toyota,MR2,1994,135,4,26,19
7019,Toyota,MR2,1995,135,4,26,19
7020,Toyota,MR2,1995,200,4,25,18
7021,Bentley,Mulsanne,2014,505,8,18,11
7022,Bentley,Mulsanne,2015,505,8,18,11
7023,Bentley,Mulsanne,2016,505,8,18,11
7024,Bentley,Mulsanne,2016,530,8,18,11
7025,Nissan,Murano CrossCabriolet,2012,265,6,22,17
7026,Nissan,Murano CrossCabriolet,2013,265,6,22,17
7027,Nissan,Murano CrossCabriolet,2014,265,6,22,17
7028,Nissan,Murano,2015,260,6,28,21
7029,Nissan,Murano,2015,260,6,28,21
7030,Nissan,Murano,2015,260,6,28,21
7031,Nissan,Murano,2015,260,6,28,21
7032,Nissan,Murano,2015,260,6,28,21
7033,Nissan,Murano,2015,260,6,28,21
7034,Nissan,Murano,2015,260,6,28,21
7035,Nissan,Murano,2015,260,6,28,21
7036,Nissan,Murano,2016,260,6,28,21
7037,Nissan,Murano,2016,260,6,28,21
7038,Nissan,Murano,2016,250,4,30,26
7039,Nissan,Murano,2016,260,6,28,21
7040,Nissan,Murano,2016,260,6,28,21
7041,Nissan,Murano,2016,260,6,28,21
7042,Nissan,Murano,2016,260,6,28,21
7043,Nissan,Murano,2016,260,6,28,21
7044,Nissan,Murano,2016,250,4,31,28
7045,Nissan,Murano,2016,260,6,28,21
7046,Nissan,Murano,2016,250,4,31,28
7047,Nissan,Murano,2016,250,4,30,26
7048,Nissan,Murano,2017,260,6,28,21
7049,Nissan,Murano,2017,260,6,28,21
7050,Nissan,Murano,2017,260,6,28,21
7051,Nissan,Murano,2017,260,6,28,21
7052,Nissan,Murano,2017,260,6,28,21
7053,Nissan,Murano,2017,260,6,28,21
7054,Nissan,Murano,2017,260,6,28,21
7055,Nissan,Murano,2017,260,6,28,21
7056,Lamborghini,Murcielago,2008,632,12,13,8
7057,Lamborghini,Murcielago,2008,632,12,13,8
7058,Lamborghini,Murcielago,2008,632,12,14,9
7059,Lamborghini,Murcielago,2008,632,12,14,9
7060,Lamborghini,Murcielago,2009,631,12,13,8
7061,Lamborghini,Murcielago,2009,631,12,13,8
7062,Lamborghini,Murcielago,2009,631,12,14,9
7063,Lamborghini,Murcielago,2009,631,12,14,9
7064,Lamborghini,Murcielago,2010,670,12,14,9
7065,Ford,Mustang SVT Cobra,1997,305,8,24,16
7066,Ford,Mustang SVT Cobra,1997,305,8,24,16
7067,Ford,Mustang SVT Cobra,1998,305,8,24,16
7068,Ford,Mustang SVT Cobra,1998,305,8,24,16
7069,Ford,Mustang SVT Cobra,1999,320,8,22,15
7070,Ford,Mustang SVT Cobra,1999,320,8,22,15
7071,Ford,Mustang,2015,435,8,25,15
7072,Ford,Mustang,2015,300,6,28,17
7073,Ford,Mustang,2015,310,4,31,22
7074,Ford,Mustang,2015,310,4,31,22
7075,Ford,Mustang,2015,435,8,25,15
7076,Ford,Mustang,2015,435,8,25,15
7077,Ford,Mustang,2015,300,6,28,17
7078,Ford,Mustang,2015,310,4,31,22
7079,Ford,Mustang,2015,435,8,25,15
7080,Ford,Mustang,2016,435,8,25,15
7081,Ford,Mustang,2016,435,8,25,15
7082,Ford,Mustang,2016,300,6,28,17
7083,Ford,Mustang,2016,310,4,29,20
7084,Ford,Mustang,2016,310,4,31,22
7085,Ford,Mustang,2016,435,8,25,15
7086,Ford,Mustang,2016,300,6,28,17
7087,Ford,Mustang,2016,310,4,31,22
7088,Ford,Mustang,2017,310,4,30,21
7089,Ford,Mustang,2017,300,6,27,18
7090,Ford,Mustang,2017,310,4,30,21
7091,Ford,Mustang,2017,435,8,23,14
7092,Ford,Mustang,2017,435,8,25,15
7093,Ford,Mustang,2017,310,4,27,21
7094,Ford,Mustang,2017,435,8,25,15
7095,Mazda,MX-3,1993,130,6,26,20
7096,Mazda,MX-3,1993,88,4,32,24
7097,Mazda,MX-3,1993,130,6,26,20
7098,Mazda,MX-3,1994,130,6,26,20
7099,Mazda,MX-3,1994,88,4,34,25
7100,Mazda,MX-3,1995,88,4,34,25
7101,Mazda,MX-5 Miata,2014,158,4,28,21
7102,Mazda,MX-5 Miata,2014,158,4,28,21
7103,Mazda,MX-5 Miata,2014,158,4,28,21
7104,Mazda,MX-5 Miata,2014,167,4,28,21
7105,Mazda,MX-5 Miata,2014,167,4,28,21
7106,Mazda,MX-5 Miata,2014,158,4,28,21
7107,Mazda,MX-5 Miata,2014,167,4,28,21
7108,Mazda,MX-5 Miata,2014,167,4,28,22
7109,Mazda,MX-5 Miata,2014,158,4,28,21
7110,Mazda,MX-5 Miata,2014,167,4,28,21
7111,Mazda,MX-5 Miata,2015,158,4,28,21
7112,Mazda,MX-5 Miata,2015,167,4,28,21
7113,Mazda,MX-5 Miata,2015,158,4,28,21
7114,Mazda,MX-5 Miata,2015,167,4,28,22
7115,Mazda,MX-5 Miata,2015,167,4,28,21
7116,Mazda,MX-5 Miata,2015,158,4,28,21
7117,Mazda,MX-5 Miata,2015,158,4,28,21
7118,Mazda,MX-5 Miata,2015,167,4,28,21
7119,Mazda,MX-5 Miata,2015,158,4,28,21
7120,Mazda,MX-5 Miata,2015,167,4,28,21
7121,Mazda,MX-5 Miata,2015,158,4,28,21
7122,Mazda,MX-5 Miata,2015,167,4,28,21
7123,Mazda,MX-5 Miata,2016,155,4,34,27
7124,Mazda,MX-5 Miata,2016,155,4,36,27
7125,Mazda,MX-5 Miata,2016,155,4,36,27
7126,Mazda,MX-5 Miata,2016,155,4,36,27
7127,Mazda,MX-5 Miata,2016,155,4,34,27
7128,Mazda,MX-5 Miata,2016,155,4,34,27
7129,Mazda,MX-6,1995,164,6,24,18
7130,Mazda,MX-6,1995,118,4,31,23
7131,Mazda,MX-6,1996,164,6,24,18
7132,Mazda,MX-6,1996,118,4,31,23
7133,Mazda,MX-6,1996,164,6,24,18
7134,Mazda,MX-6,1997,164,6,24,18
7135,Mazda,MX-6,1997,114,4,31,23
7136,Mazda,Navajo,1992,155,6,20,15
7137,Mazda,Navajo,1992,155,6,20,15
7138,Mazda,Navajo,1992,155,6,20,15
7139,Mazda,Navajo,1992,155,6,20,15
7140,Mazda,Navajo,1993,160,6,21,16
7141,Mazda,Navajo,1993,160,6,21,16
7142,Mazda,Navajo,1993,160,6,21,16
7143,Mazda,Navajo,1993,160,6,21,16
7144,Mazda,Navajo,1994,160,6,19,14
7145,Mazda,Navajo,1994,160,6,19,14
7146,Mazda,Navajo,1994,160,6,18,14
7147,Mazda,Navajo,1994,160,6,18,14
7148,Lincoln,Navigator,2015,365,6,20,15
7149,Lincoln,Navigator,2015,365,6,19,15
7150,Lincoln,Navigator,2015,365,6,22,16
7151,Lincoln,Navigator,2015,365,6,20,15
7152,Lincoln,Navigator,2016,380,6,22,16
7153,Lincoln,Navigator,2016,380,6,19,15
7154,Lincoln,Navigator,2016,380,6,19,15
7155,Lincoln,Navigator,2016,380,6,20,15
7156,Lincoln,Navigator,2016,380,6,20,15
7157,Lincoln,Navigator,2016,380,6,20,15
7158,Lincoln,Navigator,2016,380,6,20,15
7159,Lincoln,Navigator,2016,380,6,22,16
7160,Lincoln,Navigator,2017,380,6,20,15
7161,Lincoln,Navigator,2017,380,6,21,15
7162,Lincoln,Navigator,2017,380,6,20,15
7163,Lincoln,Navigator,2017,380,6,21,15
7164,Lincoln,Navigator,2017,380,6,19,15
7165,Lincoln,Navigator,2017,380,6,19,15
7166,Lincoln,Navigator,2017,380,6,20,15
7167,Lincoln,Navigator,2017,380,6,20,15
7168,Dodge,Neon,2003,215,4,27,19
7169,Dodge,Neon,2003,132,4,32,25
7170,Dodge,Neon,2003,150,4,32,25
7171,Dodge,Neon,2003,132,4,32,25
7172,Dodge,Neon,2004,132,4,29,22
7173,Dodge,Neon,2004,150,4,32,25
7174,Dodge,Neon,2004,132,4,32,25
7175,Dodge,Neon,2004,225,4,28,19
7176,Dodge,Neon,2004,132,4,32,25
7177,Dodge,Neon,2004,132,4,29,22
7178,Dodge,Neon,2005,132,4,32,25
7179,Dodge,Neon,2005,132,4,32,25
7180,Dodge,Neon,2005,220,4,28,19
7181,Plymouth,Neon,1999,132,4,36,24
7182,Plymouth,Neon,1999,150,4,36,24
7183,Plymouth,Neon,1999,132,4,36,24
7184,Plymouth,Neon,1999,150,4,36,24
7185,Plymouth,Neon,1999,132,4,36,24
7186,Plymouth,Neon,1999,150,4,36,24
7187,Plymouth,Neon,2000,132,4,31,24
7188,Plymouth,Neon,2000,132,4,31,24
7189,Plymouth,Neon,2001,132,4,30,24
7190,Volkswagen,New Beetle,2008,150,5,29,20
7191,Volkswagen,New Beetle,2008,150,5,29,20
7192,Volkswagen,New Beetle,2008,150,5,29,20
7193,Volkswagen,New Beetle,2008,150,5,28,20
7194,Volkswagen,New Beetle,2008,150,5,28,20
7195,Volkswagen,New Beetle,2008,150,5,29,20
7196,Volkswagen,New Beetle,2008,150,5,29,20
7197,Volkswagen,New Beetle,2008,150,5,28,20
7198,Volkswagen,New Beetle,2008,150,5,29,20
7199,Volkswagen,New Beetle,2008,150,5,28,20
7200,Volkswagen,New Beetle,2008,150,5,28,20
7201,Volkswagen,New Beetle,2008,150,5,29,20
7202,Volkswagen,New Beetle,2008,150,5,28,20
7203,Volkswagen,New Beetle,2008,150,5,28,20
7204,Volkswagen,New Beetle,2008,150,5,29,20
7205,Volkswagen,New Beetle,2008,150,5,28,20
7206,Volkswagen,New Beetle,2009,150,5,28,20
7207,Volkswagen,New Beetle,2009,150,5,28,20
7208,Volkswagen,New Beetle,2009,150,5,28,20
7209,Volkswagen,New Beetle,2009,150,5,28,20
7210,Volkswagen,New Beetle,2009,150,5,28,20
7211,Volkswagen,New Beetle,2009,150,5,29,20
7212,Volkswagen,New Beetle,2009,150,5,29,20
7213,Volkswagen,New Beetle,2009,150,5,28,20
7214,Volkswagen,New Beetle,2010,150,5,28,20
7215,Volkswagen,New Beetle,2010,150,5,28,20
7216,Volkswagen,New Beetle,2010,150,5,28,20
7217,Volkswagen,New Beetle,2010,150,5,29,20
7218,Volkswagen,New Beetle,2010,150,5,29,20
7219,Volkswagen,New Beetle,2010,150,5,29,20
7220,Volkswagen,New Beetle,2010,150,5,28,20
7221,Volkswagen,New Beetle,2010,150,5,29,20
7222,Volkswagen,New Beetle,2010,150,5,28,20
7223,Volkswagen,New Beetle,2010,150,5,29,20
7224,Volkswagen,New Beetle,2010,150,5,29,20
7225,Volkswagen,New Beetle,2010,150,5,28,20
7226,Chrysler,New Yorker,1994,214,6,24,16
7227,Chrysler,New Yorker,1995,214,6,24,16
7228,Chrysler,New Yorker,1996,214,6,24,16
7229,Oldsmobile,Ninety-Eight,1994,170,6,25,17
7230,Oldsmobile,Ninety-Eight,1994,170,6,25,17
7231,Oldsmobile,Ninety-Eight,1994,225,6,24,15
7232,Oldsmobile,Ninety-Eight,1994,170,6,25,17
7233,Oldsmobile,Ninety-Eight,1995,205,6,26,17
7234,Oldsmobile,Ninety-Eight,1995,225,6,26,17
7235,Oldsmobile,Ninety-Eight,1996,205,6,27,17
7236,Dodge,Nitro,2009,210,6,21,15
7237,Dodge,Nitro,2009,210,6,22,16
7238,Dodge,Nitro,2009,210,6,22,16
7239,Dodge,Nitro,2009,210,6,21,15
7240,Dodge,Nitro,2010,210,6,21,15
7241,Dodge,Nitro,2010,260,6,21,16
7242,Dodge,Nitro,2010,210,6,22,16
7243,Dodge,Nitro,2010,260,6,21,16
7244,Dodge,Nitro,2010,210,6,22,16
7245,Dodge,Nitro,2010,260,6,20,16
7246,Dodge,Nitro,2010,260,6,20,16
7247,Dodge,Nitro,2010,210,6,21,15
7248,Dodge,Nitro,2010,210,6,22,16
7249,Dodge,Nitro,2010,210,6,21,15
7250,Dodge,Nitro,2011,260,6,21,16
7251,Dodge,Nitro,2011,260,6,21,16
7252,Dodge,Nitro,2011,260,6,21,16
7253,Dodge,Nitro,2011,210,6,21,15
7254,Dodge,Nitro,2011,210,6,22,16
7255,Dodge,Nitro,2011,260,6,21,16
7256,Dodge,Nitro,2011,210,6,22,16
7257,Dodge,Nitro,2011,210,6,22,16
7258,Dodge,Nitro,2011,210,6,21,15
7259,Dodge,Nitro,2011,210,6,21,15
7260,Acura,NSX,2004,290,6,22,16
7261,Acura,NSX,2004,252,6,22,16
7262,Acura,NSX,2005,290,6,22,16
7263,Acura,NSX,2005,252,6,22,16
7264,Acura,NSX,2017,573,6,22,21
7265,Nissan,NV200,2015,131,4,26,24
7266,Nissan,NV200,2015,131,4,26,24
7267,Nissan,NV200,2016,131,4,26,24
7268,Nissan,NV200,2016,131,4,26,24
7269,Nissan,NV200,2017,131,4,26,24
7270,Nissan,NV200,2017,131,4,26,24
7271,Lexus,NX 200t,2015,235,4,28,21
7272,Lexus,NX 200t,2015,235,4,28,22
7273,Lexus,NX 200t,2015,235,4,28,21
7274,Lexus,NX 200t,2015,235,4,28,22
7275,Lexus,NX 200t,2016,235,4,28,22
7276,Lexus,NX 200t,2016,235,4,28,22
7277,Lexus,NX 200t,2016,235,4,28,22
7278,Lexus,NX 200t,2016,235,4,27,22
7279,Lexus,NX 200t,2017,235,4,27,22
7280,Lexus,NX 200t,2017,235,4,28,22
7281,Lexus,NX 200t,2017,235,4,28,22
7282,Lexus,NX 200t,2017,235,4,28,22
7283,Lexus,NX 300h,2015,194,4,31,35
7284,Lexus,NX 300h,2015,194,4,30,33
7285,Lexus,NX 300h,2016,194,4,30,33
7286,Lexus,NX 300h,2016,194,4,31,35
7287,Lexus,NX 300h,2017,194,4,30,33
7288,Nissan,NX,1991,140,4,28,21
7289,Nissan,NX,1991,110,4,35,24
7290,Nissan,NX,1992,110,4,35,24
7291,Nissan,NX,1992,140,4,28,20
7292,Nissan,NX,1993,140,4,28,20
7293,Nissan,NX,1993,110,4,34,24
7294,Honda,Odyssey,2015,248,6,28,19
7295,Honda,Odyssey,2015,248,6,28,19
7296,Honda,Odyssey,2015,248,6,28,19
7297,Honda,Odyssey,2015,248,6,28,19
7298,Honda,Odyssey,2015,248,6,28,19
7299,Honda,Odyssey,2015,248,6,28,19
7300,Honda,Odyssey,2015,248,6,28,19
7301,Honda,Odyssey,2016,248,6,28,19
7302,Honda,Odyssey,2016,248,6,28,19
7303,Honda,Odyssey,2016,248,6,28,19
7304,Honda,Odyssey,2016,248,6,28,19
7305,Honda,Odyssey,2016,248,6,28,19
7306,Honda,Odyssey,2016,248,6,28,19
7307,Honda,Odyssey,2016,248,6,28,19
7308,Honda,Odyssey,2016,248,6,28,19
7309,Dodge,Omni,1990,93,4,31,22
7310,Kia,Optima Hybrid,2015,199,4,39,35
7311,Kia,Optima Hybrid,2015,199,4,40,36
7312,Kia,Optima Hybrid,2016,199,4,39,35
7313,Kia,Optima Hybrid,2016,199,4,40,36
7314,Kia,Optima Hybrid,2017,192,4,46,39
7315,Kia,Optima Hybrid,2017,192,4,46,39
7316,Kia,Optima,2014,199,4,40,36
7317,Kia,Optima,2014,274,4,31,20
7318,Kia,Optima,2014,192,4,34,23
7319,Kia,Optima,2014,192,4,34,23
7320,Kia,Optima,2014,199,4,39,35
7321,Kia,Optima,2014,274,4,31,20
7322,Kia,Optima,2014,192,4,34,23
7323,Kia,Optima,2015,192,4,34,23
7324,Kia,Optima,2015,192,4,34,23
7325,Kia,Optima,2015,274,4,31,20
7326,Kia,Optima,2015,274,4,31,20
7327,Kia,Optima,2015,192,4,34,23
7328,Kia,Optima,2016,245,4,32,22
7329,Kia,Optima,2016,178,4,39,28
7330,Kia,Optima,2016,185,4,35,24
7331,Kia,Optima,2016,185,4,35,24
7332,Kia,Optima,2016,245,4,32,22
7333,Subaru,Outback,2015,175,4,33,25
7334,Subaru,Outback,2015,175,4,33,25
7335,Subaru,Outback,2015,175,4,33,25
7336,Subaru,Outback,2015,175,4,33,25
7337,Subaru,Outback,2015,256,6,27,20
7338,Subaru,Outback,2015,175,4,33,25
7339,Subaru,Outback,2015,175,4,33,25
7340,Subaru,Outback,2016,175,4,33,25
7341,Subaru,Outback,2016,256,6,27,20
7342,Subaru,Outback,2016,175,4,33,25
7343,Subaru,Outback,2016,175,4,33,25
7344,Subaru,Outback,2016,175,4,33,25
7345,Subaru,Outback,2016,175,4,33,25
7346,Subaru,Outback,2016,175,4,33,25
7347,Subaru,Outback,2017,175,4,32,25
7348,Subaru,Outback,2017,175,4,32,25
7349,Subaru,Outback,2017,256,6,27,20
7350,Subaru,Outback,2017,175,4,32,25
7351,Subaru,Outback,2017,256,6,27,20
7352,Subaru,Outback,2017,175,4,32,25
7353,Mitsubishi,Outlander Sport,2015,148,4,30,24
7354,Mitsubishi,Outlander Sport,2015,168,4,28,23
7355,Mitsubishi,Outlander Sport,2015,168,4,26,23
7356,Mitsubishi,Outlander Sport,2015,168,4,26,23
7357,Mitsubishi,Outlander Sport,2015,148,4,32,25
7358,Mitsubishi,Outlander Sport,2015,148,4,30,24
7359,Mitsubishi,Outlander Sport,2015,148,4,30,24
7360,Mitsubishi,Outlander Sport,2015,148,4,32,25
7361,Mitsubishi,Outlander Sport,2015,168,4,28,23
7362,Mitsubishi,Outlander Sport,2016,168,4,28,23
7363,Mitsubishi,Outlander Sport,2016,148,4,29,23
7364,Mitsubishi,Outlander Sport,2016,168,4,27,22
7365,Mitsubishi,Outlander Sport,2016,168,4,27,22
7366,Mitsubishi,Outlander Sport,2016,168,4,27,22
7367,Mitsubishi,Outlander Sport,2016,168,4,28,23
7368,Mitsubishi,Outlander Sport,2016,168,4,28,23
7369,Mitsubishi,Outlander Sport,2016,148,4,31,24
7370,Mitsubishi,Outlander Sport,2016,148,4,29,23
7371,Mitsubishi,Outlander Sport,2016,168,4,27,22
7372,Mitsubishi,Outlander Sport,2016,168,4,28,23
7373,Mitsubishi,Outlander Sport,2017,168,4,27,22
7374,Mitsubishi,Outlander Sport,2017,148,4,29,23
7375,Mitsubishi,Outlander Sport,2017,168,4,27,22
7376,Mitsubishi,Outlander Sport,2017,148,4,30,24
7377,Mitsubishi,Outlander Sport,2017,168,4,27,22
7378,Mitsubishi,Outlander Sport,2017,168,4,28,23
7379,Mitsubishi,Outlander Sport,2017,168,4,28,23
7380,Mitsubishi,Outlander Sport,2017,148,4,29,23
7381,Mitsubishi,Outlander,2015,166,4,29,24
7382,Mitsubishi,Outlander,2015,166,4,31,25
7383,Mitsubishi,Outlander,2015,224,6,28,20
7384,Mitsubishi,Outlander,2015,166,4,31,25
7385,Mitsubishi,Outlander,2016,224,6,27,20
7386,Mitsubishi,Outlander,2016,166,4,31,25
7387,Mitsubishi,Outlander,2016,166,4,29,24
